object_id,file,object_type,name,description,new_location
menu:produzione > Produzione bombole ossigeno e altri gas > Gestione piani di trasporto > Annullo verifica consegne e ritiri,tbl_menu,MENU,Annullo verifica consegne e ritiri,produzione > Produzione bombole ossigeno e altri gas > Gestione piani di trasporto,
menu:produzione > Produzione bombole ossigeno e altri gas > Gestione piani di trasporto > Creazione ddt da piani di trasporto,tbl_menu,MENU,Creazione ddt da piani di trasporto,produzione > Produzione bombole ossigeno e altri gas > Gestione piani di trasporto,
menu:produzione > Produzione bombole ossigeno e altri gas > Gestione piani di trasporto > Gestione piani di trasporto,tbl_menu,MENU,Gestione piani di trasporto,produzione > Produzione bombole ossigeno e altri gas > Gestione piani di trasporto,
menu:produzione > Produzione bombole ossigeno e altri gas > Gestione piani di trasporto > Statistica piani di trasporto,tbl_menu,MENU,Statistica piani di trasporto,produzione > Produzione bombole ossigeno e altri gas > Gestione piani di trasporto,
menu:produzione > Produzione bombole ossigeno e altri gas > Gestione piani di trasporto > Verifica consegne/ritiri per conferma fatturazione,tbl_menu,MENU,Verifica consegne/ritiri per conferma fatturazione,produzione > Produzione bombole ossigeno e altri gas > Gestione piani di trasporto,
menu:produzione > Produzione bombole ossigeno e altri gas > Programmazione della produzione bombole piene > Fattibilità e prelievo materiali per la produzione,tbl_menu,MENU,Fattibilità e prelievo materiali per la produzione,produzione > Produzione bombole ossigeno e altri gas > Programmazione della produzione bombole piene,
menu:produzione > Produzione bombole ossigeno e altri gas > Programmazione della produzione bombole piene > Pianificazione acquisti,tbl_menu,MENU,Pianificazione acquisti,produzione > Produzione bombole ossigeno e altri gas > Programmazione della produzione bombole piene,
menu:produzione > Produzione bombole ossigeno e altri gas > Programmazione della produzione bombole piene > Pianificazione della produzione,tbl_menu,MENU,Pianificazione della produzione,produzione > Produzione bombole ossigeno e altri gas > Programmazione della produzione bombole piene,
menu:produzione > Produzione bombole ossigeno e altri gas > Programmazione della produzione bombole piene > Programmi di produzione,tbl_menu,MENU,Programmi di produzione,produzione > Produzione bombole ossigeno e altri gas > Programmazione della produzione bombole piene,
menu:produzione > Produzione bombole ossigeno e altri gas > Programmazione della produzione bombole piene > Statistiche di produzione > Statistica sulle quantità prodotte per periodo,tbl_menu,MENU,Statistica sulle quantità prodotte per periodo,produzione > Produzione bombole ossigeno e altri gas > Programmazione della produzione bombole piene > Statistiche di produzione,
menu:produzione > Produzione bombole ossigeno e altri gas > Programmazione della produzione bombole piene > Versamento di produzione interna,tbl_menu,MENU,Versamento di produzione interna,produzione > Produzione bombole ossigeno e altri gas > Programmazione della produzione bombole piene,
menu:produzione > Produzione dadi pressati > Avanzamento produzione,tbl_menu,MENU,Avanzamento produzione,produzione > Produzione dadi pressati,
menu:produzione > Produzione dadi pressati > Gestione spedizioni > Annullo packing list,tbl_menu,MENU,Annullo packing list,produzione > Produzione dadi pressati > Gestione spedizioni,
menu:produzione > Produzione dadi pressati > Gestione spedizioni > Creazione ddt da packing list,tbl_menu,MENU,Creazione ddt da packing list,produzione > Produzione dadi pressati > Gestione spedizioni,
menu:produzione > Produzione dadi pressati > Gestione spedizioni > Packing list,tbl_menu,MENU,Packing list,produzione > Produzione dadi pressati > Gestione spedizioni,
menu:produzione > Produzione dadi pressati > Gestione spedizioni > Statistica packing list,tbl_menu,MENU,Statistica packing list,produzione > Produzione dadi pressati > Gestione spedizioni,
menu:produzione > Produzione dadi pressati > Programmazione della produzione,tbl_menu,MENU,Programmazione della produzione,produzione > Produzione dadi pressati,
menu:produzione > Produzione dadi pressati > Statistiche di produzione > Statistica su consumo carte impregnate per periodo,tbl_menu,MENU,Statistica su consumo carte impregnate per periodo,produzione > Produzione dadi pressati > Statistiche di produzione,
menu:produzione > Produzione dadi pressati > Statistiche di produzione > Statistica sulle quantità prodotte per periodo,tbl_menu,MENU,Statistica sulle quantità prodotte per periodo,produzione > Produzione dadi pressati > Statistiche di produzione,
menu:produzione > Produzione dadi pressati > Utilità > Riciclo da scarti di produzione dadi pressati,tbl_menu,MENU,Riciclo da scarti di produzione dadi pressati,produzione > Produzione dadi pressati > Utilità,
menu:produzione > Produzione dadi pressati > Utilità > Trasform. automatica bancali di 1° scelta in 2°,tbl_menu,MENU,Trasform. automatica bancali di 1° scelta in 2°,produzione > Produzione dadi pressati > Utilità,
menu:produzione > Produzione dispositivi industriali > Fattibilità e prelievo materiali per la produzione,tbl_menu,MENU,Fattibilità e prelievo materiali per la produzione,produzione > Produzione dispositivi industriali,
menu:produzione > Produzione dispositivi industriali > Gestione spedizioni > Check list di spedizione,tbl_menu,MENU,Check list di spedizione,produzione > Produzione dispositivi industriali > Gestione spedizioni,
menu:produzione > Produzione dispositivi industriali > Programmazione acquisti per gruppi di prodotti,tbl_menu,MENU,Programmazione acquisti per gruppi di prodotti,produzione > Produzione dispositivi industriali,
menu:produzione > Produzione dispositivi industriali > Programmazione della produzione,tbl_menu,MENU,Programmazione della produzione,produzione > Produzione dispositivi industriali,
menu:produzione > Produzione dispositivi industriali > Statistiche di produzione > Statistica sulle quantità prodotte per periodo,tbl_menu,MENU,Statistica sulle quantità prodotte per periodo,produzione > Produzione dispositivi industriali > Statistiche di produzione,
menu:produzione > Produzione dispositivi industriali > Versamento produzione esterna,tbl_menu,MENU,Versamento produzione esterna,produzione > Produzione dispositivi industriali,
menu:produzione > Produzione dispositivi industriali > Versamento produzione interna,tbl_menu,MENU,Versamento produzione interna,produzione > Produzione dispositivi industriali,
menu:produzione > Produzione dispositivi medicali > Check list di spedizione da ordini e creazione ddt,tbl_menu,MENU,Check list di spedizione da ordini e creazione ddt,produzione > Produzione dispositivi medicali,
menu:produzione > Produzione dispositivi medicali > Configuratore Di.Ba. per fascicolo tecnico,tbl_menu,MENU,Configuratore Di.Ba. per fascicolo tecnico,produzione > Produzione dispositivi medicali,
menu:produzione > Produzione dispositivi medicali > Creazione e trasferimento doc. per firma digitale,tbl_menu,MENU,Creazione e trasferimento doc. per firma digitale,produzione > Produzione dispositivi medicali,
menu:produzione > Produzione dispositivi medicali > Fattibilità e prelievo materiali per la produzione,tbl_menu,MENU,Fattibilità e prelievo materiali per la produzione,produzione > Produzione dispositivi medicali,
menu:produzione > Produzione dispositivi medicali > Gestione visione dich. conformità in produzione,tbl_menu,MENU,Gestione visione dich. conformità in produzione,produzione > Produzione dispositivi medicali,
menu:produzione > Produzione dispositivi medicali > Pianificazione acquisti,tbl_menu,MENU,Pianificazione acquisti,produzione > Produzione dispositivi medicali,
menu:produzione > Produzione dispositivi medicali > Pianificazione della produzione,tbl_menu,MENU,Pianificazione della produzione,produzione > Produzione dispositivi medicali,
menu:produzione > Produzione dispositivi medicali > Programmi di produzione,tbl_menu,MENU,Programmi di produzione,produzione > Produzione dispositivi medicali,
menu:produzione > Produzione dispositivi medicali > Situazione DDT per conto visione,tbl_menu,MENU,Situazione DDT per conto visione,produzione > Produzione dispositivi medicali,
menu:produzione > Produzione dispositivi medicali > Situazione DDT per garanzie,tbl_menu,MENU,Situazione DDT per garanzie,produzione > Produzione dispositivi medicali,
menu:produzione > Produzione dispositivi medicali > Situazione giacenze di magazzino,tbl_menu,MENU,Situazione giacenze di magazzino,produzione > Produzione dispositivi medicali,
menu:produzione > Produzione dispositivi medicali > Situazione ordini con la produzione (SIT 100),tbl_menu,MENU,Situazione ordini con la produzione (SIT 100),produzione > Produzione dispositivi medicali,
menu:produzione > Produzione dispositivi medicali > Statistiche di produzione > Statistica sulle quantità prodotte per periodo,tbl_menu,MENU,Statistica sulle quantità prodotte per periodo,produzione > Produzione dispositivi medicali > Statistiche di produzione,
menu:produzione > Produzione dispositivi medicali > Statistiche di produzione > Tracciabilità articoli di produzione,tbl_menu,MENU,Tracciabilità articoli di produzione,produzione > Produzione dispositivi medicali > Statistiche di produzione,
menu:produzione > Produzione dispositivi medicali > Utility di smontaggio prodotti finiti,tbl_menu,MENU,Utility di smontaggio prodotti finiti,produzione > Produzione dispositivi medicali,
menu:produzione > Produzione dispositivi medicali > Versamento di produzione interna,tbl_menu,MENU,Versamento di produzione interna,produzione > Produzione dispositivi medicali,
menu:produzione > Produzione dispositivi medicali > Versamento produzione esterna,tbl_menu,MENU,Versamento produzione esterna,produzione > Produzione dispositivi medicali,
menu:produzione > Produzione film protettivi con pianificazione > Avanzamenti di produzione > Versamento produzione ribobinatura,tbl_menu,MENU,Versamento produzione ribobinatura,produzione > Produzione film protettivi con pianificazione > Avanzamenti di produzione,
menu:produzione > Produzione film protettivi con pianificazione > Avanzamenti di produzione > Versamento produzione spalmatura,tbl_menu,MENU,Versamento produzione spalmatura,produzione > Produzione film protettivi con pianificazione > Avanzamenti di produzione,
menu:produzione > Produzione film protettivi con pianificazione > Avanzamenti di produzione > Versamento produzione taglio,tbl_menu,MENU,Versamento produzione taglio,produzione > Produzione film protettivi con pianificazione > Avanzamenti di produzione,
menu:produzione > Produzione film protettivi con pianificazione > Imballaggio e spedizione > Annullo packing list,tbl_menu,MENU,Annullo packing list,produzione > Produzione film protettivi con pianificazione > Imballaggio e spedizione,
menu:produzione > Produzione film protettivi con pianificazione > Imballaggio e spedizione > Creazione bolle da programma manuale,tbl_menu,MENU,Creazione bolle da programma manuale,produzione > Produzione film protettivi con pianificazione > Imballaggio e spedizione,
menu:produzione > Produzione film protettivi con pianificazione > Imballaggio e spedizione > Generazione ddt tramite packing list,tbl_menu,MENU,Generazione ddt tramite packing list,produzione > Produzione film protettivi con pianificazione > Imballaggio e spedizione,
menu:produzione > Produzione film protettivi con pianificazione > Imballaggio e spedizione > Gestione bancali,tbl_menu,MENU,Gestione bancali,produzione > Produzione film protettivi con pianificazione > Imballaggio e spedizione,
menu:produzione > Produzione film protettivi con pianificazione > Imballaggio e spedizione > Imballaggio bancali,tbl_menu,MENU,Imballaggio bancali,produzione > Produzione film protettivi con pianificazione > Imballaggio e spedizione,
menu:produzione > Produzione film protettivi con pianificazione > Imballaggio e spedizione > Preparazione bancali con packing list,tbl_menu,MENU,Preparazione bancali con packing list,produzione > Produzione film protettivi con pianificazione > Imballaggio e spedizione,
menu:produzione > Produzione film protettivi con pianificazione > Pianificazione della produzione,tbl_menu,MENU,Pianificazione della produzione,produzione > Produzione film protettivi con pianificazione,
menu:produzione > Produzione film protettivi con pianificazione > Prelievo materiali per il taglio,tbl_menu,MENU,Prelievo materiali per il taglio,produzione > Produzione film protettivi con pianificazione,
menu:produzione > Produzione film protettivi con pianificazione > Prelievo materiali per la ribobinatura,tbl_menu,MENU,Prelievo materiali per la ribobinatura,produzione > Produzione film protettivi con pianificazione,
menu:produzione > Produzione film protettivi con pianificazione > Prelievo materiali per la spalmatura,tbl_menu,MENU,Prelievo materiali per la spalmatura,produzione > Produzione film protettivi con pianificazione,
menu:produzione > Produzione film protettivi con pianificazione > Programmi di produzione,tbl_menu,MENU,Programmi di produzione,produzione > Produzione film protettivi con pianificazione,
menu:produzione > Produzione film protettivi con pianificazione > Programmi ribobinatura e taglio da ordini,tbl_menu,MENU,Programmi ribobinatura e taglio da ordini,produzione > Produzione film protettivi con pianificazione,
menu:produzione > Produzione film protettivi con pianificazione > Statistiche di produzione > Statistica sulle quantità prodotte per periodo,tbl_menu,MENU,Statistica sulle quantità prodotte per periodo,produzione > Produzione film protettivi con pianificazione > Statistiche di produzione,
menu:produzione > Produzione film protettivi con pianificazione > Statistiche di produzione > Tracciabilità articoli di produzione,tbl_menu,MENU,Tracciabilità articoli di produzione,produzione > Produzione film protettivi con pianificazione > Statistiche di produzione,
menu:produzione > Produzione film protettivi con tappeto prod. > Avanzamenti produzione > Avanzamento spalmatura,tbl_menu,MENU,Avanzamento spalmatura,produzione > Produzione film protettivi con tappeto prod. > Avanzamenti produzione,
menu:produzione > Produzione film protettivi con tappeto prod. > Avanzamenti produzione > Avanzamento taglio,tbl_menu,MENU,Avanzamento taglio,produzione > Produzione film protettivi con tappeto prod. > Avanzamenti produzione,
menu:produzione > Produzione film protettivi con tappeto prod. > Avanzamenti produzione > Controllo avanzamento produzione,tbl_menu,MENU,Controllo avanzamento produzione,produzione > Produzione film protettivi con tappeto prod. > Avanzamenti produzione,
menu:produzione > Produzione film protettivi con tappeto prod. > Gestione dei fabbisogni > Riprogrammazione scadenze di consegna e dettagli,tbl_menu,MENU,Riprogrammazione scadenze di consegna e dettagli,produzione > Produzione film protettivi con tappeto prod. > Gestione dei fabbisogni,
menu:produzione > Produzione film protettivi con tappeto prod. > Gestione spedizioni con imballaggio automatizzato > Annullo packing list,tbl_menu,MENU,Annullo packing list,produzione > Produzione film protettivi con tappeto prod. > Gestione spedizioni con imballaggio automatizzato,
