"Table_Name","Column_Name","Data_Type","Size","Precision_Scale"
VENDITE_DC,LINKCONTR,varchar,10,"0/0"
U_PRD_D2,id_unique,uniqueidentifier,16,"0/0"
U_PRD_D2,PJ_PRGPRD1,varchar,32,"0/0"
U_PRD_D2,PJ_PRGPRD2,varchar,32,"0/0"
U_PRD_D2,PR2_CODART,varchar,30,"0/0"
U_PRD_D2,PR2_DESART,varchar,100,"0/0"
U_PRD_D2,PR2_UNIMIS,varchar,3,"0/0"
U_PRD_D2,PR2_SEQUEN,varchar,3,"0/0"
U_PRD_D2,PR2_NUMBOB,numeric,9,"38/38"
U_PRD_D2,PR2_FASCIA,numeric,5,"38/38"
U_PRD_D2,PR2_SPEBOB,numeric,5,"38/38"
U_PRD_D2,PR2_CLIENT,text,16,"0/0"
U_PRD_D2,PR2_CODADE,varchar,16,"0/0"
U_PRD_D2,PR2_DESADE,varchar,50,"0/0"
U_PRD_D2,PR2_FORMUL,varchar,50,"0/0"
U_PRD_D2,PR2_GRAMMA,numeric,9,"38/38"
U_PRD_D2,PR2_DATSEQ,varchar,10,"0/0"
U_PRD_D2,PR2_DBARRE,numeric,5,"38/38"
U_PRD_D2,PR2_PRVTAG,varchar,10,"0/0"
U_PRD_D2,PR2_PRVCON,varchar,10,"0/0"
U_PRD_D2,PR2_RICCON,varchar,10,"0/0"
U_PRD_D2,PR2_STASEQ,varchar,3,"0/0"
U_PRD_D2,PR2_SSQOLD,varchar,3,"0/0"
U_XLS_AN,id_unique,uniqueidentifier,16,"0/0"
U_XLS_AN,SOCIETA,varchar,2,"0/0"
U_XLS_AN,CODICE,varchar,5,"0/0"
U_XLS_AN,DESCRI,varchar,40,"0/0"
U_XLS_AN,CONTO,varchar,10,"0/0"
U_XLS_AN,DESCCON,varchar,40,"0/0"
U_XLS_AN,ORDINE,numeric,9,"38/38"
U_ORE_AN,id_unique,uniqueidentifier,16,"0/0"
U_ORE_AN,ORE_CODSOC,varchar,2,"0/0"
U_ORE_AN,ORE_DATA,varchar,10,"0/0"
U_ORE_AN,ORE_CODDIP,varchar,3,"0/0"
U_ORE_AN,ORE_DESDIP,varchar,30,"0/0"
U_ORE_AN,ORE_OPE,varchar,20,"0/0"
U_ORE_AN,ORE_DESOPE,varchar,50,"0/0"
U_ORE_AN,ORE_REP,varchar,3,"0/0"
U_ORE_AN,ORE_DESREP,varchar,30,"0/0"
U_ORE_AN,ORE_LAV,numeric,9,"38/38"
U_ORE_AN,ORE_COMM,varchar,10,"0/0"
U_CNT_AN,id_unique,uniqueidentifier,16,"0/0"
U_CNT_AN,CNT_TIPO,varchar,3,"0/0"
U_CNT_AN,CNT_DATINI,varchar,10,"0/0"
U_CNT_AN,CNT_ORAINI,varchar,5,"0/0"
U_CNT_AN,CNT_DATFIN,varchar,10,"0/0"
U_CNT_AN,CNT_ORAFIN,varchar,5,"0/0"
U_CNT_AN,CNT_NUMREC,numeric,13,"38/38"
U_CNT_AN,CNT_FILE,varchar,100,"0/0"
U_AZI_PC,id_unique,uniqueidentifier,16,"0/0"
U_AZI_PC,AZI_CODSOC,varchar,2,"0/0"
U_AZI_PC,AZI_BILGEST,bit,1,"1/0"
U_AZI_PC,AZI_RICTXT,bit,1,"1/0"
U_AZI_PC,AZI_LIQDTDOC,bit,1,"1/0"
U_AZI_PC,AZI_FECOPL,bit,1,"1/0"
U_AZI_PC,AZI_LISLCK,bit,1,"1/0"
U_AZI_PC,AZI_ACGAALERT,bit,1,"1/0"
U_AZI_PC,AZI_AMMCTRLBF,bit,1,"1/0"
U_AZI_PC,AZI_CTLD,varchar,3,"0/0"
U_AZI_PC,AZI_FATLCKINT,bit,1,"1/0"
U_AZI_PC,AZI_PDMRCS,bit,1,"1/0"
U_AZI_PC,AZI_OPZFECOMM,numeric,5,"38/38"
U_AZI_PC,AZI_DSLAOBBL,bit,1,"1/0"
U_AZI_PC,AZI_CCOOBLVEN,bit,1,"1/0"
U_AZI_PC,AZI_FENODES2,bit,1,"1/0"
U_AZI_PC,AZI_CTRDETIVA,bit,1,"1/0"
U_AZI_PC,AZI_CTRFOOR,bit,1,"1/0"
U_AZI_PC,AZI_CTRCLPN,bit,1,"1/0"
U_AZI_PC,AZI_CTRFOPN,bit,1,"1/0"
U_AZI_PC,AZI_IDSDI,varchar,7,"0/0"
U_AZI_PC,AZI_ECURL,varchar,254,"0/0"
U_AZI_PC,AZI_ECAUTK,varchar,100,"0/0"
U_AZI_PC,AZI_ECMAGA,varchar,100,"0/0"
U_AZI_PC,AZI_ALBEROCONTI,bit,1,"1/0"
U_AZI_PC,AZI_CONTOSIMILCEE,bit,1,"1/0"
U_AZI_PC,AZI_GRUPPICONTAB,bit,1,"1/0"
U_AZI_PC,AZI_RICALBERO,bit,1,"1/0"
U_AZI_PC,AZI_ISRTRIGHEDOC,bit,1,"1/0"
U_AZI_PC,AZI_CONS_S_NORAG,bit,1,"1/0"
U_AZI_PC,AZI_CDARTF_PREFIX,bit,1,"1/0"
U_AZI_PC,AZI_FAFMOD,bit,1,"1/0"
U_AZI_PC,AZI_AMBCTRLBF,bit,1,"1/0"
U_AZI_PC,AZI_SPECTRLBF,bit,1,"1/0"
U_AZI_PC,AZI_IMPCTRLBF,bit,1,"1/0"
U_AZI_PC,AZI_FEDIRFISSA_FORN,varchar,254,"0/0"
U_AZI_PC,AZI_ORDRATEI,bit,1,"1/0"
U_AZI_PC,AZI_PLAFCLIDDT,bit,1,"1/0"
U_AZI_PC,AZI_IVABOLLI,bit,1,"1/0"
U_AZI_PC,AZI_RACLI,bit,1,"1/0"
U_AZI_PC,AZI_FATESDI,bit,1,"1/0"
U_AZI_PC,AZI_MAGPMIVERSSL,varchar,6,"0/0"
U_AZI_PC,AZI_GINRINT,numeric,9,"38/38"
U_AZI_PC,AZI_FATACQ,varchar,10,"0/0"
U_AZI_PC,AZI_BNBASEURL,varchar,200,"0/0"
U_AZI_PC,AZI_BNUSER,varchar,50,"0/0"
U_AZI_PC,AZI_BNPASS,varchar,50,"0/0"
U_AZI_PC,AZI_BNPIVA,varchar,20,"0/0"
U_AZI_PC,AZI_FORNITURA,varchar,254,"0/0"
U_AZI_PC,AZI_LIQUIDA_GRUPPO,varchar,10,"0/0"
U_AZI_PC,AZI_CODFIS_DICHIAR,varchar,16,"0/0"
U_AZI_PC,AZI_CARICA_DICHIAR,varchar,2,"0/0"
U_AZI_PC,AZI_FIRMA_DICHIAR,varchar,2,"0/0"
U_AZI_PC,AZI_CODFIS_INTERM,varchar,16,"0/0"
U_AZI_PC,AZI_IMPEGNO_CONTR,varchar,2,"0/0"
U_AZI_PC,AZI_FIRMA_INTERM,varchar,2,"0/0"
U_AZI_PC,AZI_FLAG_CONFERMA,varchar,2,"0/0"
U_AZI_PC,AZI_NUM_MODULO,varchar,2,"0/0"
U_AZI_PC,AZI_COD_FORNITURA,varchar,10,"0/0"
U_AZI_PC,AZI_XML_LIPE,bit,1,"1/0"
U_AZI_PC,AZI_NSECMIN_LOGSQL,numeric,5,"38/38"
U_AZI_PC,AZI_STDGSL,text,16,"0/0"
U_AZI_PC,AZI_TIPO_MODULO_LIPE,numeric,5,"38/38"
U_AZI_PC,AZI_DISCARSCAR,bit,1,"1/0"
U_AZI_PC,AZI_STPETIDDT,bit,1,"1/0"
U_AZI_PC,AZI_IMPIANTI,bit,1,"1/0"
U_AZI_PC,AZI_NFATFVS,bit,1,"1/0"
U_AZI_PC,AZI_FLSESSIONI,bit,1,"1/0"
U_AZI_PC,AZI_NRSESSIONI,numeric,5,"38/38"
U_AZI_PC,AZI_NRSESSIONI_PREVISTE,numeric,5,"38/38"
U_AZI_PC,AZI_PMICSTVERS,numeric,5,"38/38"
U_AZI_PC,AZI_RICBFOCLAV,bit,1,"1/0"
U_AZI_PC,AZI_RICALCNR,bit,1,"1/0"
U_AZI_PC,AZI_RICALCSTP,bit,1,"1/0"
U_AZI_PC,AZI_RETAIL,bit,1,"1/0"
U_AZI_PC,AZI_CAUSRA,text,16,"0/0"
U_AZI_PC,AZI_MPVPERC,numeric,9,"38/38"
U_AZI_PC,AZI_SHWEST,bit,1,"1/0"
U_AZI_PC,AZI_RICPERC,numeric,5,"38/38"
U_AZI_PC,AZI_NOALERTSPBOLL,bit,1,"1/0"
U_AZI_PC,AZI_NOLEADTIMEORF,bit,1,"1/0"
U_AZI_PC,AZI_MGTKNURI,varchar,254,"0/0"
U_AZI_PC,AZI_MGEMLURI,varchar,254,"0/0"
U_AZI_PC,AZI_MGTNTID,varchar,50,"0/0"
U_AZI_PC,AZI_MGCLNID,varchar,100,"0/0"
U_AZI_PC,AZI_MGCLNSEC,varchar,100,"0/0"
U_AZI_PC,AZI_INTEGR_GIL,bit,1,"1/0"
U_AZI_PC,AZI_CTRPWDFAT,bit,1,"1/0"
U_AZI_PC,AZI_CTRPWDFAF,bit,1,"1/0"
PARA1,id_unique,uniqueidentifier,16,"0/0"
PARA1,CODICE,varchar,13,"0/0"
PARA1,DESCRI,varchar,40,"0/0"
PARA1,LIBERA,varchar,40,"0/0"
PARA1,NOTE,text,16,"0/0"
PARA1,CLASSE,numeric,5,"38/38"
FLOW_PROCEDURE,id_unique,uniqueidentifier,16,"0/0"
FLOW_PROCEDURE,SELEZIONE,varchar,3,"0/0"
FLOW_PROCEDURE,ID_PROCEDURA,varchar,10,"0/0"
FLOW_PROCEDURE,ID_PROCEDURA_PADRE,varchar,10,"0/0"
FLOW_PROCEDURE,DESCRIZIONE,varchar,100,"0/0"
FLOW_PROCEDURE,CODCLI,varchar,10,"0/0"
FLOW_PROCEDURE,DATA_INIZIO,varchar,10,"0/0"
FLOW_PROCEDURE,ORA_INIZIO,varchar,8,"0/0"
FLOW_PROCEDURE,DATA_FINE,varchar,10,"0/0"
FLOW_PROCEDURE,ORA_FINE,varchar,8,"0/0"
FLOW_PROCEDURE,DATA_ULTAGG,varchar,10,"0/0"
FLOW_PROCEDURE,ORA_ULTAGG,varchar,8,"0/0"
FLOW_PROCEDURE,CODATTIV,varchar,5,"0/0"
U_XLS_DD,id_unique,uniqueidentifier,16,"0/0"
U_XLS_DD,DAGGANCIO,varchar,10,"0/0"
U_XLS_DD,XLS_CONTO,varchar,10,"0/0"
U_XLS_DD,XLS_DESCON,varchar,40,"0/0"
U_ORF_CO,id_unique,uniqueidentifier,16,"0/0"
U_ORF_CO,ORF_CODPDV,varchar,10,"0/0"
U_ORF_CO,ORF_DESPDV,varchar,50,"0/0"
U_ORF_CO,ORF_CODMAG,varchar,6,"0/0"
U_ORF_CO,ORF_CODART,varchar,30,"0/0"
U_ORF_CO,ORF_DESART,varchar,40,"0/0"
U_ORF_CO,ORF_UNITAM,varchar,2,"0/0"
U_ORF_CO,ORF_NUMPRO,varchar,6,"0/0"
U_ORF_CO,ORF_DATPRO,varchar,10,"0/0"
U_ORF_CO,ORF_QTAPRO,numeric,9,"38/38"
U_ORF_CO,ORF_QTAORD,numeric,9,"38/38"
U_ORF_CO,ORF_QTADOR,numeric,9,"38/38"
U_ORF_CO,ORF_CODFOR,varchar,10,"0/0"
U_ORF_CO,ORF_RAGSOC,varchar,50,"0/0"
U_ORF_CO,ORF_NUMORD,varchar,6,"0/0"
U_ORF_CO,ORF_DATORD,varchar,10,"0/0"
U_ORF_CO,ORF_PREZZO,numeric,9,"38/38"
U_ORF_CO,ORF_DATCON,varchar,10,"0/0"
U_ORF_CO,ORF_CODSYS,varchar,10,"0/0"
U_ORF_CO,ORF_FLGTRA,bit,1,"1/0"
U_ORF_CO,ORF_GIACEN,numeric,9,"38/38"
U_ORF_CO,ORF_QTAORF,numeric,9,"38/38"
U_ORF_CO,ORF_QUANTI,numeric,9,"38/38"
U_ORF_CO,ORF_SYSCOD,varchar,10,"0/0"
U_ORF_CO,SELEZIONE,varchar,10,"0/0"
U_ORF_CO,ORF_AGGANC,varchar,10,"0/0"
U_ORF_CO,ORF_SYSSYS,varchar,10,"0/0"
U_ORF_CO,ORF_ANNO,varchar,4,"0/0"
U_ORF_CO,ORF_QTAAGG,numeric,9,"38/38"
U_ORF_CO,ORF_UNIQUE,varchar,10,"0/0"
U_ORF_CO,ORF_TIPAGG,varchar,1,"0/0"
U_ORF_CO,ORF_CHIUSO,bit,1,"1/0"
U_ORF_CO,ORF_QTAEV,numeric,9,"38/38"
U_ORF_CO,ORF_DESTIN,varchar,4,"0/0"
U_ORF_CO,ORF_NUMDDT,varchar,6,"0/0"
U_ORF_CO,ORF_DATDDT,varchar,10,"0/0"
U_ORF_CO,ORF_QTADDT,numeric,9,"38/38"
U_ORF_CO,ORF_FLGCON,bit,1,"1/0"
U_ORF_CO,ORF_QTASPE,numeric,9,"38/38"
U_ORF_CO,ORF_QTADSP,numeric,9,"38/38"
U_ORF_CO,ORF_CODMIT,varchar,10,"0/0"
U_ORF_CO,ORF_RAGMIT,varchar,50,"0/0"
U_ORF_CO,ORF_MAGSCA,varchar,6,"0/0"
U_ORF_CO,ORF_TOPSCA,varchar,10,"0/0"
U_ORF_CO,ORF_PRZVEN,numeric,9,"38/38"
U_ORF_CO,ORF_PRZACQ,numeric,9,"38/38"
U_ORF_CO,ORF_LEGAME,varchar,10,"0/0"
U_ORF_CO,ORF_PAGAME,varchar,3,"0/0"
U_ORF_CO,ORF_CODACQ,varchar,3,"0/0"
U_ORF_CO,ORF_NUMORF,varchar,6,"0/0"
U_ORF_CO,ORF_DATORF,varchar,10,"0/0"
U_ORF_CO,ORF_SC1,numeric,5,"38/38"
U_ORF_CO,ORF_SC2,numeric,5,"38/38"
U_ORF_CO,ORF_SC3,numeric,5,"38/38"
U_ORF_CO,ORF_DATSCA,varchar,10,"0/0"
U_ORF_CO,ORF_NUMIDE,varchar,6,"0/0"
U_ORF_CO,ORF_CODBUN,varchar,10,"0/0"
U_ORF_CO,ORF_ANNSCA,varchar,4,"0/0"
U_ORF_CO,ORF_LEGSYS,varchar,10,"0/0"
U_ORF_CO,ORF_SYSGGG,varchar,10,"0/0"
U_ORF_CO,ORF_SYSGGS,varchar,10,"0/0"
U_ORF_CO,ORF_SYSDAG,varchar,10,"0/0"
U_ORF_CO,ORF_SYSDAS,varchar,10,"0/0"
U_ORF_CO,ORF_DATCAN,varchar,10,"0/0"
U_ORF_CO,ORF_ORACAN,varchar,8,"0/0"
AQ_RAP,id_unique,uniqueidentifier,16,"0/0"
AQ_RAP,ID_RAP,int,4,"10/0"
AQ_RAP,NumPro,varchar,10,"0/0"
AQ_RAP,IDScadenza,varchar,10,"0/0"
AQ_RAP,IDdocumento,varchar,10,"0/0"
AQ_RAP,Status,varchar,1,"0/0"
AQ_RAP,NumeroDoc,varchar,25,"0/0"
AQ_RAP,DataDoc,varchar,10,"0/0"
AQ_RAP,CodiceANA,varchar,10,"0/0"
AQ_RAP,DataPagamento,varchar,10,"0/0"
AQ_RAP,CodiceRAP,varchar,4,"0/0"
AQ_RAP,SubCodiceRAP,varchar,4,"0/0"
AQ_RAP,TotaleParcella,numeric,9,"38/38"
AQ_RAP,AliquotaRAP,numeric,9,"38/38"
AQ_RAP,ImportoRAP,numeric,9,"38/38"
AQ_RAP,SoggettoRAP,numeric,9,"38/38"
AQ_RAP,NonSoggettoRAP,numeric,9,"38/38"
AQ_RAP,ImportoAnticipazioni,numeric,9,"38/38"
AQ_RAP,ImportoPrevidenza,numeric,9,"38/38"
AQ_RAP,ImportoBolli,numeric,9,"38/38"
AQ_RAP,SoggettoIVA,numeric,9,"38/38"
AQ_RAP,NonSoggettoIVA,numeric,9,"38/38"
AQ_RAP,ImportoIVA,numeric,9,"38/38"
AQ_RAP,StampatoF24,bit,1,"1/0"
AQ_RAP,StampatoCertificazione,bit,1,"1/0"
AQ_RAP,QuotaINPS_Percipiente,numeric,9,"38/38"
AQ_RAP,ValutaDocumento,varchar,3,"0/0"
AQ_RAP,ValutaPagamento,varchar,3,"0/0"
AQ_RAP,INPS_Totale,numeric,9,"38/38"
AQ_RAP,QuotaINPS_Committente,numeric,9,"38/38"
U_CNT_DD,id_unique,uniqueidentifier,16,"0/0"
U_CNT_DD,DAGGANCIO,varchar,10,"0/0"
U_CNT_DD,CNT_SEQUEN,numeric,5,"38/38"
U_CNT_DD,CNT_CODCON,varchar,3,"0/0"
U_CNT_DD,CNT_DESCON,varchar,50,"0/0"
U_CNT_DD,CNT_DATCON,varchar,10,"0/0"
U_CNT_DD,CNT_INTERL,varchar,256,"0/0"
U_CNT_DD,CNT_PARTEC,text,16,"0/0"
U_CNT_DD,CNT_POTENZ,varchar,50,"0/0"
U_CNT_DD,CNT_FORNIT,text,16,"0/0"
U_CNT_DD,CNT_IMPMAT,text,16,"0/0"
U_CNT_DD,CNT_MISURE,varchar,50,"0/0"
U_CNT_DD,CNT_SITPRZ,text,16,"0/0"
U_CNT_DD,CNT_OSSERV,text,16,"0/0"
U_CNT_DD,CNT_CODRES,varchar,3,"0/0"
U_CNT_DD,CNT_DESRES,varchar,50,"0/0"
U_CNT_DD,COS_RAGSOC,varchar,70,"0/0"
U_CNT_DD,CNT_FLGMOD,varchar,1,"0/0"
U_CNT_DD,DAGGANCIO_PR,varchar,10,"0/0"
U_CNT_DD,CNT_STATO,varchar,3,"0/0"
U_CNT_DD,CNT_DESSTA,varchar,50,"0/0"
U_CNT_DD,CNT_AZIONE,text,16,"0/0"
U_CNT_DD,CNT_DTPRAZ,varchar,10,"0/0"
COSTIST_DD,id_unique,uniqueidentifier,16,"0/0"
COSTIST_DD,DAGGANCIO,varchar,10,"0/0"
COSTIST_DD,IDCOSTO,varchar,10,"0/0"
COSTIST_DD,Sequen,numeric,9,"38/38"
COSTIST_DD,CodAttiv,varchar,5,"0/0"
COSTIST_DD,DesAttiv,varchar,254,"0/0"
COSTIST_DD,CodCli,varchar,10,"0/0"
COSTIST_DD,RagSoc,varchar,80,"0/0"
COSTIST_DD,UMCosto,varchar,2,"0/0"
COSTIST_DD,Costo,numeric,9,"38/38"
COSTIST_DD,Annotazioni,text,16,"0/0"
PARACONF,id_unique,uniqueidentifier,16,"0/0"
PARACONF,CODICE,varchar,13,"0/0"
PARACONF,DESCRI,varchar,40,"0/0"
PARACONF,LIBERA,varchar,200,"0/0"
PARACONF,CLASSE,numeric,5,"38/38"
PARACONF,CONTO1,varchar,13,"0/0"
PARACONF,CONTO2,varchar,13,"0/0"
PARACONF,CONTO3,varchar,13,"0/0"
PARACONF,CONTO4,varchar,13,"0/0"
PARACONF,CONIVA,varchar,13,"0/0"
PARACONF,DESIVA,varchar,40,"0/0"
PARACONF,NOTE,text,16,"0/0"
PARACONF,ITALIANO,text,16,"0/0"
PARACONF,INGLESE,text,16,"0/0"
PARACONF,FRANCESE,text,16,"0/0"
PARACONF,TEDESCO,text,16,"0/0"
PARACONF,SPAGNOLO,text,16,"0/0"
UTENTI,id_unique,uniqueidentifier,16,"0/0"
UTENTI,USERID,varchar,50,"0/0"
UTENTI,PASSWORD,varchar,30,"0/0"
UTENTI,RUOLO,varchar,30,"0/0"
UTENTI,ID_CODICE,varchar,32,"0/0"
UTENTI,NOME,varchar,60,"0/0"
UTENTI,COGNOME,varchar,60,"0/0"
UTENTI,EMAIL,varchar,100,"0/0"
UTENTI,DATA,varchar,10,"0/0"
UTENTI,SC_FLAG,varchar,1,"0/0"
UTENTI,SCADENZA,numeric,5,"38/38"
UTENTI,TIPOLOGIA,varchar,1,"0/0"
UTENTI,RAGIONE,varchar,200,"0/0"
UTENTI,TELEFONO,varchar,20,"0/0"
UTENTI,FAX,varchar,20,"0/0"
UTENTI,ID_UTENTE,varchar,32,"0/0"
UTENTI,ATTIVO,varchar,1,"0/0"
UTENTI,DATA_SC,varchar,10,"0/0"
U_XLS_RP,id_unique,uniqueidentifier,16,"0/0"
U_XLS_RP,SOCIETA,varchar,2,"0/0"
U_XLS_RP,CODICE,varchar,5,"0/0"
U_XLS_RP,ANNO,varchar,4,"0/0"
U_XLS_RP,PDV,varchar,3,"0/0"
U_XLS_RP,DESPDV,varchar,40,"0/0"
U_XLS_RP,SALDOAA,numeric,9,"38/38"
U_XLS_RP,SALDO01,numeric,9,"38/38"
U_XLS_RP,SALDO02,numeric,9,"38/38"
U_XLS_RP,SALDO03,numeric,9,"38/38"
U_XLS_RP,SALDO04,numeric,9,"38/38"
U_XLS_RP,SALDO05,numeric,9,"38/38"
U_XLS_RP,SALDO06,numeric,9,"38/38"
U_XLS_RP,SALDO07,numeric,9,"38/38"
U_XLS_RP,SALDO08,numeric,9,"38/38"
U_XLS_RP,SALDO09,numeric,9,"38/38"
U_XLS_RP,SALDO10,numeric,9,"38/38"
U_XLS_RP,SALDO11,numeric,9,"38/38"
U_XLS_RP,SALDO12,numeric,9,"38/38"
U_ORF_DD,id_unique,uniqueidentifier,16,"0/0"
U_ORF_DD,DAGGANCIO,varchar,10,"0/0"
U_ORF_DD,ORD_CODART,varchar,30,"0/0"
U_ORF_DD,ORD_ARTGRU,numeric,5,"38/38"
U_ORF_DD,ORD_UM,varchar,2,"0/0"
U_ORF_DD,ORD_IVA,varchar,3,"0/0"
U_ORF_DD,ORD_DESART,varchar,100,"0/0"
U_ORF_DD,ORD_DES2,varchar,100,"0/0"
U_ORF_DD,ORD_MAGA,varchar,6,"0/0"
U_ORF_DD,ORD_QTAORD,numeric,9,"38/38"
U_ORF_DD,ORD_QTAEV,numeric,9,"38/38"
U_ORF_DD,ORD_QTADEV,numeric,9,"38/38"
U_ORF_DD,ORD_PREZZO,numeric,9,"38/38"
U_ORF_DD,ORD_SC1,numeric,9,"38/38"
U_ORF_DD,ORD_SC2,numeric,5,"38/38"
U_ORF_DD,ORD_SC3,numeric,5,"38/38"
U_ORF_DD,ORD_PRZNET,numeric,9,"38/38"
U_ORF_DD,ORD_VALORE,numeric,9,"38/38"
U_ORF_DD,ORD_PRORIG,numeric,5,"38/38"
U_ORF_DD,ORD_DATCON,varchar,10,"0/0"
U_ORF_DD,ORD_FLARTC,numeric,5,"38/38"
U_ORF_DD,ORD_QTAOLD,numeric,9,"38/38"
U_ORF_DD,ORD_QTAFAT,numeric,9,"38/38"
U_ORF_DD,ORD_VIEW,bit,1,"1/0"
U_ORF_DD,ORD_CONSD,bit,1,"1/0"
U_ORF_DD,ORD_NOTE,text,16,"0/0"
U_ORF_DD,ORD_CHIUSO,bit,1,"1/0"
U_ORF_DD,ORD_CODICE,varchar,16,"0/0"
U_ORF_DD,ORD_DESCR1,varchar,40,"0/0"
U_ORF_DD,ORD_DESCR2,varchar,40,"0/0"
U_ORF_DD,ORD_DESCR3,varchar,40,"0/0"
U_ORF_DD,ORD_DESCR4,varchar,40,"0/0"
U_ORF_DD,ORD_NUMPAL,numeric,9,"38/38"
U_ORF_DD,ORD_SINTE,bit,1,"1/0"
U_ORF_DD,ORS_MAGD,varchar,6,"0/0"
U_ORF_DD,ORS_CODCLI,varchar,10,"0/0"
U_ORF_DD,ORS_RAGSOC,varchar,70,"0/0"
U_ORF_DD,ORS_NUMORD,varchar,6,"0/0"
U_ORF_DD,ORS_DATORD,varchar,10,"0/0"
U_ORF_DD,SELEZIONE,varchar,10,"0/0"
U_ORF_DD,ORS_DESTIN,varchar,70,"0/0"
U_ORF_DD,ORD_QTCONF,numeric,9,"38/38"
U_ORF_DD,ORD_QTXCON,numeric,9,"38/38"
U_ORF_DD,ORD_COORD,varchar,10,"0/0"
U_ORF_DD,ORD_CERTBV,varchar,10,"0/0"
U_ORF_DD,ORD_CERANN,varchar,4,"0/0"
U_ORF_DD,ORD_NUMACC,varchar,15,"0/0"
U_ORF_DD,ORD_COLATA,varchar,15,"0/0"
U_ORF_DD,ORD_QUALIT,varchar,15,"0/0"
U_ORF_DD,ORD_DIAMET,varchar,20,"0/0"
U_ORF_DD,ORD_DESCER,varchar,40,"0/0"
U_ORF_DD,ORD_SEQUEN,numeric,9,"38/38"
U_ORF_DD,ORD_CODTAG,varchar,3,"0/0"
U_ORF_DD,ORD_DESTAG,varchar,30,"0/0"
U_ORF_DD,ORD_CODCOL,varchar,3,"0/0"
U_ORF_DD,ORD_DESCOL,varchar,30,"0/0"
U_ORF_DD,ORD_TRASMD,bit,1,"1/0"
U_ORF_DD,ORD_CODSYS,varchar,10,"0/0"
U_ORF_DD,ORD_UNIQUE,varchar,10,"0/0"
U_ORF_DD,ORD_LEGSYS,varchar,10,"0/0"
U_ORF_DD,ORD_FLGMOD,varchar,1,"0/0"
U_ORF_DD,ORS_CODACQ,varchar,3,"0/0"
U_ORF_DD,ORS_DESACQ,varchar,30,"0/0"
U_ORF_DD,ORS_CODCPA,varchar,3,"0/0"
U_ORF_DD,ORD_CODMAT,varchar,3,"0/0"
U_ORF_DD,ORD_DESMAT,varchar,30,"0/0"
U_ORF_DD,ORD_SPESSO,numeric,5,"38/38"
U_ORF_DD,ORD_ALTEZZ,numeric,5,"38/38"
U_ORF_DD,ORD_LUNGHE,numeric,5,"38/38"
U_ORF_DD,ORD_NUMBOB,numeric,5,"38/38"
U_ORF_DD,ORD_QTAKG,numeric,9,"38/38"
U_ORF_DD,ORD_QTAMQ,numeric,9,"38/38"
U_ORF_DD,ORD_QTAML,numeric,9,"38/38"
U_ORF_DD,ORD_QTAKG1,numeric,9,"38/38"
U_ORF_DD,ORD_QTAMQ1,numeric,9,"38/38"
U_ORF_DD,ORD_QTAML1,numeric,9,"38/38"
U_ORF_DD,ORD_CONFER,varchar,10,"0/0"
U_ORF_DD,ORD_SALCON,varchar,1,"0/0"
U_ORF_DD,ORD_NOTEBO,text,16,"0/0"
U_ORF_DD,ORD_CODIMB,varchar,3,"0/0"
U_ORF_DD,ORD_DESIMB,varchar,30,"0/0"
U_ORF_DD,ORD_LOTMIN,numeric,5,"38/38"
U_ORF_DD,ORD_FLGCEL,bit,1,"1/0"
U_ORF_DD,ORD_SERBOL,varchar,3,"0/0"
U_ORF_DD,ORD_AAPROD,numeric,5,"38/38"
U_ORF_DD,ORD_SERNUM,varchar,3,"0/0"
U_ORF_DD,ORD_NUMEDA,numeric,5,"38/38"
U_ORF_DD,ORD_NUMEAL,numeric,5,"38/38"
U_ORF_DD,ORD_CBFISC,varchar,50,"0/0"
U_ORF_DD,ORD_NUMBOE,numeric,5,"38/38"
U_ORF_DD,ORD_NUMBOD,numeric,5,"38/38"
U_ORF_DD,ORD_TIPSOG,varchar,1,"0/0"
U_ORF_DD,ORD_CODSOG,varchar,20,"0/0"
U_ORF_DD,ORD_DESSOG,varchar,100,"0/0"
U_ORF_DD,FAB_SYSORF,varchar,10,"0/0"
U_ORF_DD,PR1_NUMPRG,varchar,10,"0/0"
U_ORF_DD,PJ_PRGPRD1,varchar,32,"0/0"
U_ORF_DD,SAV_NUMPRG,varchar,10,"0/0"
U_ORF_DD,SAV_PJ_PRD1,varchar,32,"0/0"
U_ORF_DD,ORD_NUMRDA,varchar,10,"0/0"
U_ORF_DD,ORD_DATRDA,varchar,10,"0/0"
U_ORF_DD,ORD_SYSCTL,varchar,10,"0/0"
U_ORF_DD,ORD_NRPZFR,numeric,9,"38/38"
U_ORF_DD,ORD_NRPZRE,numeric,9,"38/38"
U_ORF_DD,ORD_QTACTL,numeric,9,"38/38"
U_ORF_DD,ORD_QTAMCE,numeric,9,"38/38"
U_ORF_DD,ORD_QTAMC1,numeric,9,"38/38"
U_ORF_DD,ORD_QTAMC,numeric,9,"38/38"
U_ORF_DD,ORD_QTANRC,numeric,9,"38/38"
U_ORF_DD,ORD_CCODET,varchar,13,"0/0"
U_ORF_DD,ORD_CONDET,varchar,13,"0/0"
U_ORF_DD,ORD_DSPERS,text,16,"0/0"
U_ORF_DD,ORD_PRSPOT,bit,1,"1/0"
U_ORF_DD,ORS_DTCONF,varchar,10,"0/0"
U_ORF_DD,ORD_UMCLI,varchar,3,"0/0"
U_ORF_DD,ORD_QTACLI,numeric,5,"38/38"
